transaccion_id,fecha,año,mes,dia,dia_semana,semana_año,cliente_id,nombre_cliente,tipo_cliente,segmento_cliente,ciudad,producto_id,nombre_producto,categoria_producto,subcategoria_producto,canal_venta,cantidad,precio_lista,descuento_porcentaje,precio_unitario,costo_unitario,costo_total,ingreso_total,utilidad_bruta,margen_porcentaje,vendedor_id,vendedor_nombre,metodo_pago,dias_entrega,devolucion,evento_id,campana
TRX-2024-00076,2024-01-13,2024,1,13,Saturday,2,CLI-LIC-002,The Wine Bar,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,31,42.0,0.0,42.0,18.0,558.0,1302.0,744.0,57.14,VEN-001,Carlos Mendoza,Transferencia,2,False,,
TRX-2024-00077,2024-01-13,2024,1,13,Saturday,2,CLI-LIC-011,Vinos y Licores Chitré,B2B,Licorería Especializada,Chitré,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,47,32.0,0.0,32.0,14.0,658.0,1504.0,846.0,56.25,VEN-001,Carlos Mendoza,Crédito 30 días,1,False,,
TRX-2024-00078,2024-01-13,2024,1,13,Saturday,2,CLI-LIC-003,Licores y Vinos PTY,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,18,42.0,0.0,42.0,18.0,324.0,756.0,432.0,57.14,VEN-002,María Gonzáles,Transferencia,1,False,,
TRX-2024-00079,2024-01-13,2024,1,13,Saturday,2,CLI-LIC-004,Vinoteca 507,B2B,Licorería Especializada,Ciudad de Panamá,RCP-SO15-750,Ron Caña Solera 15 Años,Extra Añejo,Premium,Retail Moderno,17,85.0,1.57,83.67,36.0,612.0,1422.32,810.32,56.97,VEN-001,Carlos Mendoza,Tarjeta Crédito,4,False,,
TRX-2024-00080,2024-01-13,2024,1,13,Saturday,2,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,44,22.0,0.0,22.0,9.0,396.0,968.0,572.0,59.09,VEN-003,Roberto Chen,Transferencia,5,False,,
TRX-2024-00081,2024-01-13,2024,1,13,Saturday,2,CLI-H4-002,Hotel Isla Verde,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Horeca Premium,11,180.0,0.0,180.0,75.0,825.0,1980.0,1155.0,58.33,VEN-002,María Gonzáles,Transferencia,2,False,,
TRX-2024-00082,2024-01-13,2024,1,13,Saturday,2,CLI-LIC-007,Licorería El Padrino,B2B,Licorería Especializada,David,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,21,32.0,0.0,32.0,14.0,294.0,672.0,378.0,56.25,VEN-004,Ana Pérez,Tarjeta Crédito,4,False,,
TRX-2024-00083,2024-01-13,2024,1,13,Saturday,2,CLI-BAR-002,La Rana Dorada,B2B,Bar Top,Ciudad de Panamá,RCP-KIT-DEG,Kit Degustación Premium,Gift,Gift,Horeca Premium,3,48.0,0.0,48.0,22.0,66.0,144.0,78.0,54.17,VEN-001,Carlos Mendoza,Transferencia,1,False,,
TRX-2024-00084,2024-01-13,2024,1,13,Saturday,2,CLI-LIC-007,Licorería El Padrino,B2B,Licorería Especializada,David,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,15,18.0,0.0,18.0,7.5,112.5,270.0,157.5,58.33,VEN-004,Ana Pérez,Transferencia,5,False,,
TRX-2024-00085,2024-01-13,2024,1,13,Saturday,2,CLI-LIC-005,Licorería Premium Costa del Este,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,42,42.0,2.31,41.03,18.0,756.0,1723.27,967.27,56.13,VEN-001,Carlos Mendoza,Crédito 30 días,3,False,,
TRX-2024-00086,2024-01-14,2024,1,14,Sunday,2,CLI-LIC-010,Licorería La Bodega,B2B,Licorería Especializada,Santiago,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,35,42.0,0.0,42.0,18.0,630.0,1470.0,840.0,57.14,VEN-005,Luuis Castillo,Tarjeta Crédito,1,False,,
TRX-2024-00087,2024-01-14,2024,1,14,Sunday,2,CLI-CONV-002,Delta Costa del Este,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,7,18.0,0.0,18.0,7.5,52.5,126.0,73.5,58.33,VEN-002,María Gonzáles,Tarjeta Crédito,5,False,,
TRX-2024-00088,2024-01-14,2024,1,14,Sunday,2,CLI-FINAL-001,Juan Pérez,B2C,Consumidor Final,Ciudad de Panamá,RCP-RE-750,Ron Caña Reserva Especial,Añejo,Core,Duty Free,3,38.0,0.0,38.0,16.5,49.5,114.0,64.5,56.58,VEN-002,María Gonzáles,Efectivo,2,False,,
TRX-2024-00089,2024-01-14,2024,1,14,Sunday,2,CLI-H4-010,Hotel Guayacanes,B2B,Hotel 4 Estrellas,Boquete,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,21,68.0,0.0,68.0,28.0,588.0,1428.0,840.0,58.82,VEN-001,Carlos Mendoza,Crédito 30 días,3,False,,
TRX-2024-00090,2024-01-14,2024,1,14,Sunday,2,CLI-RG-012,The Rock,B2B,Restaurante Gourmet,Boquete,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,22,68.0,0.0,68.0,28.0,616.0,1496.0,880.0,58.82,VEN-005,Luuis Castillo,Transferencia,5,False,,
TRX-2024-00091,2024-01-14,2024,1,14,Sunday,2,CLI-RG-005,Fonda Lo Que Hay,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,14,42.0,0.0,42.0,18.0,252.0,588.0,336.0,57.14,VEN-002,María Gonzáles,Crédito 30 días,5,False,,
TRX-2024-00092,2024-01-14,2024,1,14,Sunday,2,CLI-FINAL-003,Carlos Rodríguez,B2C,Consumidor Final,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,1,180.0,0.0,180.0,75.0,75.0,180.0,105.0,58.33,VEN-001,Carlos Mendoza,Tarjeta Crédito,3,False,,
TRX-2024-00093,2024-01-15,2024,1,15,Monday,3,CLI-SUP-006,Super Centro Santiago,B2B,Supermercado,Santiago,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,60,18.0,5.0,17.1,7.5,450.0,1026.0,576.0,56.14,VEN-005,Luuis Castillo,Transferencia,5,False,,
TRX-2024-00094,2024-01-15,2024,1,15,Monday,3,CLI-RG-014,Restaurante Los Camisones,B2B,Restaurante Gourmet,Santiago,RCP-KIT-DEG,Kit Degustación Premium,Gift,Gift,Ecommerce,22,48.0,0.0,48.0,22.0,484.0,1056.0,572.0,54.17,VEN-005,Luuis Castillo,Crédito 30 días,4,False,,
TRX-2024-00095,2024-01-15,2024,1,15,Monday,3,CLI-LIC-007,Licorería El Padrino,B2B,Licorería Especializada,David,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,27,32.0,19.43,25.78,14.0,378.0,696.14,318.14,45.7,VEN-004,Ana Pérez,Transferencia,5,False,,
TRX-2024-00096,2024-01-15,2024,1,15,Monday,3,CLI-H4-007,City of David Hotel,B2B,Hotel 4 Estrellas,David,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,16,42.0,4.6,40.07,18.0,288.0,641.12,353.12,55.08,VEN-004,Ana Pérez,Transferencia,5,False,,
TRX-2024-00097,2024-01-15,2024,1,15,Monday,3,CLI-CORP-001,Cable & Wireless Panamá,B2B,Corporativo,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Corporativo,23,155.0,0.0,155.0,65.0,1495.0,3565.0,2070.0,58.06,VEN-002,María Gonzáles,Crédito 30 días,3,False,,
TRX-2024-00098,2024-01-15,2024,1,15,Monday,3,CLI-RG-008,Makoto,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,15,42.0,0.0,42.0,18.0,270.0,630.0,360.0,57.14,VEN-001,Carlos Mendoza,Transferencia,5,False,,
TRX-2024-00099,2024-01-16,2024,1,16,Tuesday,3,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,100,18.0,18.66,14.64,7.5,750.0,1464.19,714.19,48.78,VEN-003,Roberto Chen,Tarjeta Crédito,2,False,,
TRX-2024-00100,2024-01-16,2024,1,16,Tuesday,3,CLI-RG-009,Las Clementinas,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,20,42.0,0.0,42.0,18.0,360.0,840.0,480.0,57.14,VEN-002,María Gonzáles,Crédito 30 días,2,True,,
TRX-2024-00101,2024-01-16,2024,1,16,Tuesday,3,CLI-RG-002,Maito,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Ecommerce,13,65.0,0.0,65.0,28.0,364.0,845.0,481.0,56.92,VEN-002,María Gonzáles,Tarjeta Crédito,2,False,,
TRX-2024-00102,2024-01-16,2024,1,16,Tuesday,3,CLI-H4-006,Hotel Milano,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,20,68.0,0.0,68.0,28.0,560.0,1360.0,800.0,58.82,VEN-002,María Gonzáles,Transferencia,1,False,,
TRX-2024-00103,2024-01-16,2024,1,16,Tuesday,3,CLI-LIC-008,Licores Premium David,B2B,Licorería Especializada,David,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,41,18.0,0.0,18.0,7.5,307.5,738.0,430.5,58.33,VEN-004,Ana Pérez,Transferencia,3,False,,
TRX-2024-00104,2024-01-17,2024,1,17,Wednesday,3,CLI-H5-008,The Haven & Spa,B2B,Hotel 5 Estrellas,Coronado,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,32,42.0,0.0,42.0,18.0,576.0,1344.0,768.0,57.14,VEN-001,Carlos Mendoza,Tarjeta Crédito,2,False,,
TRX-2024-00105,2024-01-17,2024,1,17,Wednesday,3,CLI-LIC-012,Licorería Penonomé,B2B,Licorería Especializada,Penonomé,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,36,42.0,0.0,42.0,18.0,648.0,1512.0,864.0,57.14,VEN-005,Luuis Castillo,Transferencia,1,False,,
TRX-2024-00106,2024-01-17,2024,1,17,Wednesday,3,CLI-H4-005,Radisson Summit Golf,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,24,42.0,0.0,42.0,18.0,432.0,1008.0,576.0,57.14,VEN-002,María Gonzáles,Transferencia,2,False,,
TRX-2024-00107,2024-01-17,2024,1,17,Wednesday,3,CLI-RG-010,Azafrán,B2B,Restaurante Gourmet,David,RCP-XO18-750,Ron Caña XO 18 Años,Ultra Premium,Ultra Premium,Horeca Premium,20,245.0,0.0,245.0,105.0,2100.0,4900.0,2800.0,57.14,VEN-004,Ana Pérez,Tarjeta Crédito,4,False,,
TRX-2024-00108,2024-01-18,2024,1,18,Thursday,3,CLI-CORP-002,Copa Airlines,B2B,Corporativo,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Corporativo,24,180.0,11.32,159.62,75.0,1800.0,3830.84,2030.84,53.01,VEN-002,María Gonzáles,Tarjeta Crédito,2,False,,
TRX-2024-00109,2024-01-18,2024,1,18,Thursday,3,CLI-SUP-003,Riba Smith Paitilla,B2B,Supermercado,Ciudad de Panamá,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,29,22.0,17.42,18.17,9.0,261.0,526.86,265.86,50.46,VEN-002,María Gonzáles,Transferencia,4,False,,
TRX-2024-00110,2024-01-18,2024,1,18,Thursday,3,CLI-CONV-002,Delta Costa del Este,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,24,18.0,0.0,18.0,7.5,180.0,432.0,252.0,58.33,VEN-001,Carlos Mendoza,Tarjeta Crédito,5,False,,
TRX-2024-00111,2024-01-18,2024,1,18,Thursday,3,CLI-BAR-001,Pedro Mandinga Rum Bar,B2B,Bar Top,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Horeca Premium,5,65.0,0.0,65.0,28.0,140.0,325.0,185.0,56.92,VEN-002,María Gonzáles,Crédito 30 días,1,False,,
TRX-2024-00112,2024-01-18,2024,1,18,Thursday,3,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,59,18.0,5.0,17.1,7.5,442.5,1008.9,566.4,56.14,VEN-003,Roberto Chen,Crédito 30 días,5,False,,
TRX-2024-00113,2024-01-19,2024,1,19,Friday,3,CLI-RG-010,Azafrán,B2B,Restaurante Gourmet,David,RCP-SB-750,Ron Caña Single Barrel,Premium,Premium,Horeca Premium,4,72.0,0.0,72.0,30.0,120.0,288.0,168.0,58.33,VEN-004,Ana Pérez,Crédito 30 días,1,False,,
TRX-2024-00114,2024-01-19,2024,1,19,Friday,3,CLI-RG-005,Fonda Lo Que Hay,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,21,68.0,0.0,68.0,28.0,588.0,1428.0,840.0,58.82,VEN-001,Carlos Mendoza,Transferencia,2,False,,
TRX-2024-00115,2024-01-19,2024,1,19,Friday,3,CLI-H4-003,Hotel Riande Continental,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,16,68.0,2.46,66.33,28.0,448.0,1061.23,613.23,57.78,VEN-001,Carlos Mendoza,Tarjeta Crédito,4,False,,
TRX-2024-00116,2024-01-19,2024,1,19,Friday,3,CLI-CONV-005,Minisuper Express Colón,B2B,Tienda Conveniencia,Colón,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,6,18.0,17.57,14.84,7.5,45.0,89.02,44.02,49.45,VEN-003,Roberto Chen,Transferencia,1,False,,
TRX-2024-00117,2024-01-19,2024,1,19,Friday,3,CLI-LIC-007,Licorería El Padrino,B2B,Licorería Especializada,David,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Retail Moderno,47,65.0,0.0,65.0,28.0,1316.0,3055.0,1739.0,56.92,VEN-004,Ana Pérez,Crédito 30 días,2,False,,
TRX-2024-00118,2024-01-19,2024,1,19,Friday,3,CLI-H4-010,Hotel Guayacanes,B2B,Hotel 4 Estrellas,Boquete,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Horeca Premium,23,155.0,0.0,155.0,65.0,1495.0,3565.0,2070.0,58.06,VEN-004,Ana Pérez,Crédito 30 días,5,False,,
TRX-2024-00119,2024-01-19,2024,1,19,Friday,3,CLI-CONV-002,Delta Costa del Este,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,19,42.0,0.0,42.0,18.0,342.0,798.0,456.0,57.14,VEN-002,María Gonzáles,Tarjeta Crédito,3,False,,
TRX-2024-00120,2024-01-19,2024,1,19,Friday,3,CLI-FINAL-011,Fernando Ortiz,B2C,Consumidor Final,David,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,1,180.0,9.81,162.34,75.0,75.0,162.34,87.34,53.8,VEN-004,Ana Pérez,Efectivo,2,False,,
TRX-2024-00121,2024-01-20,2024,1,20,Saturday,3,CLI-LIC-010,Licorería La Bodega,B2B,Licorería Especializada,Santiago,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Retail Moderno,21,155.0,0.0,155.0,65.0,1365.0,3255.0,1890.0,58.06,VEN-005,Luuis Castillo,Crédito 30 días,1,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00122,2024-01-20,2024,1,20,Saturday,3,CLI-SUP-001,Super 99 Central,B2B,Supermercado,Ciudad de Panamá,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,56,22.0,5.0,20.9,9.0,504.0,1170.4,666.4,56.94,VEN-001,Carlos Mendoza,Transferencia,4,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00123,2024-01-20,2024,1,20,Saturday,3,CLI-CORP-004,ASSA Compañía de Seguros,B2B,Corporativo,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Corporativo,77,180.0,5.0,171.0,75.0,5775.0,13167.0,7392.0,56.14,VEN-001,Carlos Mendoza,Crédito 30 días,5,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00124,2024-01-20,2024,1,20,Saturday,3,CLI-SUP-004,Super 99 David,B2B,Supermercado,David,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Supermercados,75,155.0,5.0,147.25,65.0,4875.0,11043.75,6168.75,55.86,VEN-004,Ana Pérez,Tarjeta Crédito,5,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00125,2024-01-20,2024,1,20,Saturday,3,CLI-CORP-004,ASSA Compañía de Seguros,B2B,Corporativo,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Corporativo,56,155.0,5.0,147.25,65.0,3640.0,8246.0,4606.0,55.86,VEN-002,María Gonzáles,Transferencia,3,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00126,2024-01-20,2024,1,20,Saturday,3,CLI-LIC-005,Licorería Premium Costa del Este,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,43,32.0,0.0,32.0,14.0,602.0,1376.0,774.0,56.25,VEN-001,Carlos Mendoza,Transferencia,4,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00127,2024-01-20,2024,1,20,Saturday,3,CLI-LIC-010,Licorería La Bodega,B2B,Licorería Especializada,Santiago,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Retail Moderno,28,155.0,0.0,155.0,65.0,1820.0,4340.0,2520.0,58.06,VEN-005,Luuis Castillo,Transferencia,4,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00128,2024-01-20,2024,1,20,Saturday,3,CLI-LIC-002,The Wine Bar,B2B,Licorería Especializada,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Retail Moderno,26,155.0,0.0,155.0,65.0,1690.0,4030.0,2340.0,58.06,VEN-001,Carlos Mendoza,Crédito 30 días,2,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00129,2024-01-20,2024,1,20,Saturday,3,CLI-LIC-004,Vinoteca 507,B2B,Licorería Especializada,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Retail Moderno,36,155.0,18.65,126.1,65.0,2340.0,4539.49,2199.49,48.45,VEN-001,Carlos Mendoza,Transferencia,5,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00130,2024-01-20,2024,1,20,Saturday,3,CLI-FINAL-011,Fernando Ortiz,B2C,Consumidor Final,David,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Duty Free,3,155.0,0.0,155.0,65.0,195.0,465.0,270.0,58.06,VEN-004,Ana Pérez,Tarjeta Crédito,3,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00131,2024-01-20,2024,1,20,Saturday,3,CLI-CONV-002,Delta Costa del Este,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Retail Moderno,8,155.0,0.0,155.0,65.0,520.0,1240.0,720.0,58.06,VEN-002,María Gonzáles,Transferencia,2,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00132,2024-01-20,2024,1,20,Saturday,3,CLI-RG-006,La Posta,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Horeca Premium,6,155.0,0.0,155.0,65.0,390.0,930.0,540.0,58.06,VEN-002,María Gonzáles,Transferencia,1,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00133,2024-01-20,2024,1,20,Saturday,3,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Supermercados,93,155.0,5.0,147.25,65.0,6045.0,13694.25,7649.25,55.86,VEN-003,Roberto Chen,Tarjeta Crédito,5,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00134,2024-01-20,2024,1,20,Saturday,3,CLI-FINAL-008,Sofía Vargas,B2C,Consumidor Final,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Duty Free,3,155.0,0.0,155.0,65.0,195.0,465.0,270.0,58.06,VEN-002,María Gonzáles,Tarjeta Crédito,3,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00135,2024-01-20,2024,1,20,Saturday,3,CLI-BAR-008,Casa Brewing Co,B2B,Bar Top,David,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Horeca Premium,18,155.0,0.0,155.0,65.0,1170.0,2790.0,1620.0,58.06,VEN-004,Ana Pérez,Crédito 30 días,1,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00136,2024-01-20,2024,1,20,Saturday,3,CLI-LIC-010,Licorería La Bodega,B2B,Licorería Especializada,Santiago,RCP-XO18-750,Ron Caña XO 18 Años,Ultra Premium,Ultra Premium,Retail Moderno,44,245.0,0.0,245.0,105.0,4620.0,10780.0,6160.0,57.14,VEN-005,Luuis Castillo,Transferencia,5,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00137,2024-01-20,2024,1,20,Saturday,3,CLI-LIC-005,Licorería Premium Costa del Este,B2B,Licorería Especializada,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Retail Moderno,34,155.0,2.58,151.0,65.0,2210.0,5133.93,2923.93,56.95,VEN-001,Carlos Mendoza,Transferencia,4,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00138,2024-01-20,2024,1,20,Saturday,3,CLI-FINAL-012,Camila Torres,B2C,Consumidor Final,David,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,3,180.0,0.0,180.0,75.0,225.0,540.0,315.0,58.33,VEN-004,Ana Pérez,Efectivo,4,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00139,2024-01-21,2024,1,21,Sunday,3,CLI-LIC-004,Vinoteca 507,B2B,Licorería Especializada,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Retail Moderno,22,155.0,0.0,155.0,65.0,1430.0,3410.0,1980.0,58.06,VEN-002,María Gonzáles,Crédito 30 días,2,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00140,2024-01-21,2024,1,21,Sunday,3,CLI-SUP-003,Riba Smith Paitilla,B2B,Supermercado,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Supermercados,27,155.0,0.0,155.0,65.0,1755.0,4185.0,2430.0,58.06,VEN-002,María Gonzáles,Transferencia,1,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00141,2024-01-21,2024,1,21,Sunday,3,CLI-SUP-006,Super Centro Santiago,B2B,Supermercado,Santiago,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Supermercados,112,155.0,5.0,147.25,65.0,7280.0,16492.0,9212.0,55.86,VEN-005,Luuis Castillo,Transferencia,2,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00142,2024-01-21,2024,1,21,Sunday,3,CLI-CONV-005,Minisuper Express Colón,B2B,Tienda Conveniencia,Colón,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Retail Moderno,13,155.0,0.0,155.0,65.0,845.0,2015.0,1170.0,58.06,VEN-003,Roberto Chen,Transferencia,4,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00143,2024-01-21,2024,1,21,Sunday,3,CLI-RG-010,Azafrán,B2B,Restaurante Gourmet,David,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Horeca Premium,15,155.0,8.15,142.36,65.0,975.0,2135.41,1160.41,54.34,VEN-004,Ana Pérez,Transferencia,4,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00144,2024-01-21,2024,1,21,Sunday,3,CLI-LIC-010,Licorería La Bodega,B2B,Licorería Especializada,Santiago,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Retail Moderno,26,155.0,0.0,155.0,65.0,1690.0,4030.0,2340.0,58.06,VEN-005,Luuis Castillo,Transferencia,5,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00145,2024-01-21,2024,1,21,Sunday,3,CLI-H4-004,Best Western Plus,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Horeca Premium,11,155.0,0.0,155.0,65.0,715.0,1705.0,990.0,58.06,VEN-002,María Gonzáles,Tarjeta Crédito,5,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00146,2024-01-21,2024,1,21,Sunday,3,CLI-FINAL-004,Ana Martínez,B2C,Consumidor Final,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Ecommerce,3,155.0,0.0,155.0,65.0,195.0,465.0,270.0,58.06,VEN-002,María Gonzáles,Transferencia,2,False,EVT-001,Lanzamiento Cask Finish Oporto
TRX-2024-00147,2024-01-21,2024,1,21,Sunday,3,CLI-FINAL-010,Valentina Díaz,B2C,Consumidor Final,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Duty Free,2,155.0,0.0,155.0,65.0,130.0,310.0,180.0,58.06,VEN-002,María Gonzáles,Tarjeta Crédito,3,False,EVT-001,Lanzamiento Cask Finish Oporto
